open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base_volume,taker_buy_quote_volume
1725148800000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725148859999,0E-8,0,0E-8,0E-8
1725148860000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725148919999,0E-8,0,0E-8,0E-8
1725148920000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725148979999,0E-8,0,0E-8,0E-8
1725148980000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149039999,0E-8,0,0E-8,0E-8
1725149040000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149099999,0E-8,0,0E-8,0E-8
1725149100000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149159999,0E-8,0,0E-8,0E-8
1725149160000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149219999,0E-8,0,0E-8,0E-8
1725149220000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149279999,0E-8,0,0E-8,0E-8
1725149280000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149339999,0E-8,0,0E-8,0E-8
1725149340000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149399999,0E-8,0,0E-8,0E-8
1725149400000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149459999,0E-8,0,0E-8,0E-8
1725149460000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149519999,0E-8,0,0E-8,0E-8
1725149520000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149579999,0E-8,0,0E-8,0E-8
1725149580000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149639999,0E-8,0,0E-8,0E-8
1725149640000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149699999,0E-8,0,0E-8,0E-8
1725149700000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149759999,0E-8,0,0E-8,0E-8
1725149760000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149819999,0E-8,0,0E-8,0E-8
1725149820000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149879999,0E-8,0,0E-8,0E-8
1725149880000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149939999,0E-8,0,0E-8,0E-8
1725149940000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725149999999,0E-8,0,0E-8,0E-8
1725150000000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150059999,0E-8,0,0E-8,0E-8
1725150060000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150119999,0E-8,0,0E-8,0E-8
1725150120000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150179999,0E-8,0,0E-8,0E-8
1725150180000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150239999,0E-8,0,0E-8,0E-8
1725150240000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150299999,0E-8,0,0E-8,0E-8
1725150300000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150359999,0E-8,0,0E-8,0E-8
1725150360000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150419999,0E-8,0,0E-8,0E-8
1725150420000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150479999,0E-8,0,0E-8,0E-8
1725150480000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150539999,0E-8,0,0E-8,0E-8
1725150540000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150599999,0E-8,0,0E-8,0E-8
1725150600000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150659999,0E-8,0,0E-8,0E-8
1725150660000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150719999,0E-8,0,0E-8,0E-8
1725150720000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150779999,0E-8,0,0E-8,0E-8
1725150780000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150839999,0E-8,0,0E-8,0E-8
1725150840000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150899999,0E-8,0,0E-8,0E-8
1725150900000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725150959999,0E-8,0,0E-8,0E-8
1725150960000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151019999,0E-8,0,0E-8,0E-8
1725151020000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151079999,0E-8,0,0E-8,0E-8
1725151080000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151139999,0E-8,0,0E-8,0E-8
1725151140000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151199999,0E-8,0,0E-8,0E-8
1725151200000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151259999,0E-8,0,0E-8,0E-8
1725151260000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151319999,0E-8,0,0E-8,0E-8
1725151320000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151379999,0E-8,0,0E-8,0E-8
1725151380000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151439999,0E-8,0,0E-8,0E-8
1725151440000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151499999,0E-8,0,0E-8,0E-8
1725151500000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151559999,0E-8,0,0E-8,0E-8
1725151560000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151619999,0E-8,0,0E-8,0E-8
1725151620000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151679999,0E-8,0,0E-8,0E-8
1725151680000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151739999,0E-8,0,0E-8,0E-8
1725151740000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151799999,0E-8,0,0E-8,0E-8
1725151800000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151859999,0E-8,0,0E-8,0E-8
1725151860000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151919999,0E-8,0,0E-8,0E-8
1725151920000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725151979999,0E-8,0,0E-8,0E-8
1725151980000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152039999,0E-8,0,0E-8,0E-8
1725152040000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152099999,0E-8,0,0E-8,0E-8
1725152100000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152159999,0E-8,0,0E-8,0E-8
1725152160000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152219999,0E-8,0,0E-8,0E-8
1725152220000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152279999,0E-8,0,0E-8,0E-8
1725152280000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152339999,0E-8,0,0E-8,0E-8
1725152340000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152399999,0E-8,0,0E-8,0E-8
1725152400000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152459999,0E-8,0,0E-8,0E-8
1725152460000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152519999,0E-8,0,0E-8,0E-8
1725152520000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152579999,0E-8,0,0E-8,0E-8
1725152580000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152639999,0E-8,0,0E-8,0E-8
1725152640000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152699999,0E-8,0,0E-8,0E-8
1725152700000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152759999,0E-8,0,0E-8,0E-8
1725152760000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152819999,0E-8,0,0E-8,0E-8
1725152820000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152879999,0E-8,0,0E-8,0E-8
1725152880000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152939999,0E-8,0,0E-8,0E-8
1725152940000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725152999999,0E-8,0,0E-8,0E-8
1725153000000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153059999,0E-8,0,0E-8,0E-8
1725153060000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153119999,0E-8,0,0E-8,0E-8
1725153120000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153179999,0E-8,0,0E-8,0E-8
1725153180000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153239999,0E-8,0,0E-8,0E-8
1725153240000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153299999,0E-8,0,0E-8,0E-8
1725153300000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153359999,0E-8,0,0E-8,0E-8
1725153360000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153419999,0E-8,0,0E-8,0E-8
1725153420000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153479999,0E-8,0,0E-8,0E-8
1725153480000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153539999,0E-8,0,0E-8,0E-8
1725153540000,1.20000000,1.20000000,1.20000000,1.20000000,0E-8,1725153599999,0E-8,0,0E-8,0E-8
